JUDUL ,HARGA,KETERANGAN PRODUK,KATEGORI,KONDISI,LOKASI,SKU ,FOTO1,FOTO2,FOTO3,FOTO4,FOTO5,FOTO6,FOTO7,FOTO8,FOTO9,FOTO10,LABEL1,LABEL2,LABEL3,LABEL4,LABEL5,LABEL6,LABEL7,LABEL8,LABEL9,LABEL10,LABEL11,LABEL12,LABEL13,LABEL14,LABEL15,LABEL16,LABEL17,LABEL18,LABEL19,LABEL20
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,136,D:\PROJECT\JASA POSING\OLX\02\01\Slide136.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,137,D:\PROJECT\JASA POSING\OLX\02\01\Slide137.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,138,D:\PROJECT\JASA POSING\OLX\02\01\Slide138.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,139,D:\PROJECT\JASA POSING\OLX\02\01\Slide139.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,140,D:\PROJECT\JASA POSING\OLX\02\01\Slide140.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,141,D:\PROJECT\JASA POSING\OLX\02\01\Slide141.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,142,D:\PROJECT\JASA POSING\OLX\02\01\Slide142.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,143,D:\PROJECT\JASA POSING\OLX\02\01\Slide143.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,144,D:\PROJECT\JASA POSING\OLX\02\01\Slide144.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,145,D:\PROJECT\JASA POSING\OLX\02\01\Slide145.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,146,D:\PROJECT\JASA POSING\OLX\02\01\Slide146.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,147,D:\PROJECT\JASA POSING\OLX\02\01\Slide147.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,148,D:\PROJECT\JASA POSING\OLX\02\01\Slide148.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,149,D:\PROJECT\JASA POSING\OLX\02\01\Slide149.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,150,D:\PROJECT\JASA POSING\OLX\02\01\Slide150.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,151,D:\PROJECT\JASA POSING\OLX\02\01\Slide151.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,152,D:\PROJECT\JASA POSING\OLX\02\01\Slide152.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,153,D:\PROJECT\JASA POSING\OLX\02\01\Slide153.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,154,D:\PROJECT\JASA POSING\OLX\02\01\Slide154.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,155,D:\PROJECT\JASA POSING\OLX\02\01\Slide155.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,156,D:\PROJECT\JASA POSING\OLX\02\01\Slide156.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
,150000,"Bismillah di over kontrak RUKO (toko+tempat tinggalnya)
- Overkontak ruko sisa 10bulan lgi 
- Air sanyo udh ada toren
- Listrik token pulsa
- 2kamar tidur 
- 1kamar mandi
- 1dapur
- Di depan sudah ada tokonya bisa jualan warung nasi /apa aja,
Di jln pertigaan rame pagi sore,
WA 081285365761 
Di over 15jt Nego",Lain-lain,Baru,,157,D:\PROJECT\JASA POSING\OLX\02\01\Slide157.JPG,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0017.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0018.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0019.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0020.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\IMG-20230204-WA0021.jpg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.03.jpeg,D:\PROJECT\JASA POSING\OLX\02\overkontrakruko\WhatsApp Image 2023-02-04 at 18.31.04.jpeg,,,,,,,,,,,,,,,,,,,,,,
